what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461492760075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461492764225
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1461492771750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461492773354
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1461492781594
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461492781646
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1461492792752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461492794232
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1461492800337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461492800770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461492801705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461492808010
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1461492808104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461492808143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461492821590
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1461492821691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461492821726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461492834157
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1461492854769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461492856134
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1461492859229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461492859672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461492860405
