what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461004966431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461004967448
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1461004971909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1461004973428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1461004974614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461004976091
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1461004979221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461004979604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461004980622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461004989867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1461004993735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005108982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461005153417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461005161489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461005161937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1461005163115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1461005166274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461005173210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461005189270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005207475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005208586
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1461005209410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005209813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005210582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005212474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005250928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005253722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461005326901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1461005374097
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1461005374460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1461005376489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461005384602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1461005404232
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1461005417131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1461005419355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461005444386
started,bundle,cdac.linkplus.plugins.devicedriverdevelopment,1.0.0.201411270007,"cdac.linkplus.plugins.devicedriverdevelopment",1461005445138
