what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unable to find Action Set: cdac.linkplus.plugins.LinK.Kernel.toolbar.main",1460754809544
opened,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460754809775
activated,perspective,cdac.linkplus.plugins.common,1.0.0.201411270007,"cdac.linkplus.plugins.LinkPerspective.LinkPlus",1460754809775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460754809817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460754809826
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1460754809827
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460754813667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460754813806
opened,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1460754817492
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1460754817563
executed,command,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.open",1460754817590
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1460755021138
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1460755043446
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460755044331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460755046928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460755051991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460755077118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1460755100230
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1460755101170
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1460755101559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1460755103634
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1460755106450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460755107215
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1460755162500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460755163648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460755171294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460755172225
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1460755184079
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1460755191830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460755192735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1460755195103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460755198125
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1460755199412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1460755201564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460755204617
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1460755208145
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1460755211154
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1460755214158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460755223630
