what,kind,bundleId,bundleVersion,description,time
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1461337715954
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461337718050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337719954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337720070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337720168
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1461337721167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337721186
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1461337722327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337722709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337723367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337725926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337726051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337726170
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1461337727821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337727846
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1461337729131
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461337737643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461337739537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461337740388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337741262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337743131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337746034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337746165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337746262
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1461337747243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337747282
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1461337748182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337748568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337749101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337752228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337752321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337752445
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1461337753465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337753495
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1461337759015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337759410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337759903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337764107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337764219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337764318
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1461337767591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337767617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461337775728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461337778061
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461337790615
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461337792243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461337793712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1461337794873
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1461337798151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337798570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461337799184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461337803813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461337805051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1461337805684
