what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1461485641738
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1461485641738
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1461485641739
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1461485641739
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1461485641740
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1461485641740
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1461485641740
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1461485641740
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1461485641741
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1461485641741
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1461485641741
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1461485641742
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1461485641742
os,sysinfo,,,"linux",1461485641744
arch,sysinfo,,,"x86",1461485641744
ws,sysinfo,,,"gtk",1461485641744
locale,sysinfo,,,"en_US",1461485641744
processors,sysinfo,,,"1",1461485641744
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1461485641744
java.runtime.version,sysinfo,,,"1.8.0_77-b03",1461485641744
java.specification.name,sysinfo,,,"Java Platform API Specification",1461485641744
java.specification.vendor,sysinfo,,,"Oracle Corporation",1461485641744
java.specification.version,sysinfo,,,"1.8",1461485641744
java.vendor,sysinfo,,,"Oracle Corporation",1461485641744
java.version,sysinfo,,,"1.8.0_77",1461485641744
java.vm.info,sysinfo,,,"mixed mode",1461485641744
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1461485641744
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1461485641744
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1461485641744
java.vm.specification.version,sysinfo,,,"1.8",1461485641744
java.vm.vendor,sysinfo,,,"Oracle Corporation",1461485641744
java.vm.version,sysinfo,,,"25.77-b03",1461485641744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461485671094
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1461485675915
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1461485675925
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461485675926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461485677519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1461485714611
opened,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1461485721361
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1461485721420
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1461485722574
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1461485736686
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461485736792
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461485736830
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1461485736844
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1461485742340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1461485743728
